8.1v,8.1i,8.2v,8.2i,8.3v,8.3i,8.4v,8.4i,8.5v,8.5i,8.6v,8.6i,8.7v,8.7i,8.8v,8.8i,8.9v,8.9i,9.0v,9.0i,,,,,
1.185231834,1.80E-07,1.185091434,7.29E-08,1.190224772,9.03E-08,1.190449428,9.22E-08,1.196212155,1.22E-07,1.196198103,1.23E-07,1.196186784,1.25E-07,1.183773698,7.44E-08,1.183801769,7.54E-08,1.183726816,7.60E-08,,,,,
1.190282435,9.13E-08,1.190575994,9.05E-08,1.195708507,1.12E-07,1.19593294,1.14E-07,1.200775676,5.25E-08,1.200761967,5.42E-08,1.20075099,5.60E-08,1.188339488,1.60E-07,1.188367784,1.61E-07,1.188293019,1.62E-07,,,,,
1.194827976,6.31E-08,1.196060555,2.87E-07,1.201192242,1.39E-07,1.201416452,1.42E-07,1.209902719,5.89E-07,1.209889694,5.91E-07,1.209879402,5.94E-07,1.192905277,1.09E-07,1.192933799,1.10E-07,1.192859222,1.11E-07,,,,,
1.200672455,1.31E-07,1.201545116,1.45E-07,1.206675977,3.76E-07,1.206899963,3.80E-07,1.214387812,2.62E-07,1.214374905,2.65E-07,1.214364735,2.68E-07,1.197471066,1.18E-07,1.197499815,1.19E-07,1.197425425,1.20E-07,,,,,
1.206516935,1.68E-07,1.206139468,1.35E-07,1.212159712,2.23E-07,1.212383475,2.27E-07,1.218424396,1.29E-08,1.218411595,1.63E-08,1.218401534,1.97E-08,1.202946411,1.58E-07,1.202974903,1.59E-07,1.202900286,1.61E-07,,,,,
1.211776966,2.06E-07,1.210733819,1.99E-07,1.21676447,2.21E-07,1.216989043,2.26E-07,1.226497565,2.39E-07,1.226484975,2.43E-07,1.226475132,2.47E-07,1.208421756,1.96E-07,1.20844999,1.99E-07,1.208375146,2.00E-07,,,,,
1.217036998,2.54E-07,1.215328171,2.41E-07,1.222300481,3.17E-07,1.22252563,3.24E-07,1.231581722,4.67E-07,1.231569456,4.72E-07,1.231559928,4.77E-07,1.213897101,2.43E-07,1.213925078,2.46E-07,1.213850007,2.48E-07,,,,,
1.22229703,3.12E-07,1.219922523,3.82E-07,1.227836491,3.98E-07,1.228062217,4.06E-07,1.236665879,5.78E-07,1.236653936,5.85E-07,1.236644724,5.91E-07,1.219372446,3.02E-07,1.219400166,3.05E-07,1.219324867,3.08E-07,,,,,
1.227557061,3.84E-07,1.224516875,3.52E-07,1.233372502,4.94E-07,1.233598804,5.04E-07,1.241750036,7.03E-07,1.241738416,7.11E-07,1.24172952,7.19E-07,1.224847791,3.74E-07,1.224875254,3.79E-07,1.224799727,3.82E-07,,,,,
1.232817093,4.72E-07,1.229111227,4.32E-07,1.238908513,6.13E-07,1.239135391,6.26E-07,1.246834193,8.58E-07,1.246822897,8.67E-07,1.246814316,8.77E-07,1.230323136,4.64E-07,1.230350342,4.70E-07,1.230274588,4.73E-07,,,,,
1.238077124,5.80E-07,1.23442315,5.10E-07,1.244444523,7.62E-07,1.244671978,7.78E-07,1.25191835,1.05E-06,1.251907377,1.06E-06,1.251899112,1.07E-06,1.235798481,5.75E-07,1.23582543,5.82E-07,1.235749448,5.87E-07,,,,,
1.243337156,7.13E-07,1.239735074,6.27E-07,1.249980534,9.46E-07,1.250208566,9.66E-07,1.257002507,1.28E-06,1.256991857,1.29E-06,1.256983908,1.30E-06,1.241273826,7.13E-07,1.241300518,7.21E-07,1.241224309,7.27E-07,,,,,
1.248597188,1.19E-06,1.245046998,7.72E-07,1.255516545,1.17E-06,1.255745153,1.20E-06,1.262086664,1.88E-06,1.262076337,1.89E-06,1.262068704,1.91E-06,1.246749172,1.25E-06,1.246775606,1.26E-06,1.246699169,1.27E-06,,,,,
1.253857219,1.11E-06,1.250358922,9.50E-07,1.261052555,1.46E-06,1.26128174,1.49E-06,1.267170821,1.95E-06,1.267160818,1.97E-06,1.2671535,1.99E-06,1.252224517,1.13E-06,1.252250694,1.15E-06,1.252174029,1.16E-06,,,,,
1.258552741,1.20E-06,1.255670846,1.17E-06,1.266588566,1.81E-06,1.266818327,1.84E-06,1.271746562,2.22E-06,1.27173685,2.25E-06,1.271729816,2.27E-06,1.25687289,1.18E-06,1.256900392,1.20E-06,1.256824772,1.21E-06,,,,,
1.264450388,1.61E-06,1.260982769,1.44E-06,1.272124576,2.78E-06,1.272354914,2.82E-06,1.277448604,2.80E-06,1.277437473,2.83E-06,1.277429031,2.86E-06,1.263002508,1.64E-06,1.26302653,1.66E-06,1.262948133,1.67E-06,,,,,
1.270348035,2.04E-06,1.266294693,1.77E-06,1.277660587,2.87E-06,1.277891501,2.93E-06,1.283150647,3.51E-06,1.283138096,3.54E-06,1.283128246,3.58E-06,1.269132127,2.11E-06,1.269152667,2.13E-06,1.269071495,2.15E-06,,,,,
1.276245682,2.56E-06,1.271606617,2.61E-06,1.282377133,3.29E-06,1.282611418,3.36E-06,1.288852689,4.37E-06,1.28883872,4.41E-06,1.288827461,4.46E-06,1.274648784,2.61E-06,1.27466619,2.64E-06,1.27458252,2.66E-06,,,,,
1.282143329,3.22E-06,1.276918541,2.75E-06,1.288078144,4.13E-06,1.288314529,4.21E-06,1.294554731,5.43E-06,1.294539343,5.49E-06,1.294526676,5.54E-06,1.28016544,3.23E-06,1.280179713,3.27E-06,1.280093545,3.29E-06,,,,,
1.288040975,4.04E-06,1.281696087,3.14E-06,1.293779156,5.15E-06,1.29401764,5.26E-06,1.300256774,6.74E-06,1.300239966,6.81E-06,1.300225891,6.88E-06,1.285682097,4.00E-06,1.285693237,4.04E-06,1.28560457,4.07E-06,,,,,
1.293938622,5.06E-06,1.287501156,3.98E-06,1.299480168,6.41E-06,1.299720751,6.54E-06,1.305958816,8.37E-06,1.305940589,8.45E-06,1.305925106,8.54E-06,1.291198754,4.94E-06,1.29120676,4.99E-06,1.291115595,5.03E-06,,,,,
1.299836269,6.34E-06,1.293306225,5.00E-06,1.305181179,7.95E-06,1.305423862,8.11E-06,1.311660858,1.04E-05,1.311641212,1.05E-05,1.311624321,1.06E-05,1.29671541,6.09E-06,1.296720284,6.16E-06,1.29662662,6.20E-06,,,,,
1.305733916,7.93E-06,1.299111294,6.24E-06,1.310882191,9.86E-06,1.311126974,1.01E-05,1.317362901,1.28E-05,1.317341836,1.30E-05,1.317323536,1.31E-05,1.302232067,7.51E-06,1.302233807,7.59E-06,1.302137645,7.64E-06,,,,,
1.311631562,9.91E-06,1.304916363,7.78E-06,1.316583203,1.22E-05,1.316830085,1.25E-05,1.323064943,1.59E-05,1.323042459,1.60E-05,1.323022751,1.62E-05,1.307748724,9.25E-06,1.30774733,9.34E-06,1.30764867,9.41E-06,,,,,
1.317529209,1.24E-05,1.310721432,9.69E-06,1.322284214,1.51E-05,1.322533196,1.54E-05,1.328766985,1.96E-05,1.328743082,1.97E-05,1.328721966,1.99E-05,1.313265381,1.14E-05,1.313260854,1.15E-05,1.313159695,1.16E-05,,,,,
1.323426856,1.66E-05,1.316526501,1.20E-05,1.327985226,1.86E-05,1.328236307,1.90E-05,1.334469028,2.52E-05,1.334443705,2.54E-05,1.334421181,2.56E-05,1.318782037,1.48E-05,1.318774377,1.49E-05,1.31867072,1.50E-05,,,,,
1.329324503,1.96E-05,1.32233157,1.49E-05,1.333686238,2.29E-05,1.333939418,2.34E-05,1.34017107,3.02E-05,1.340144328,3.04E-05,1.340120396,3.07E-05,1.324298694,1.75E-05,1.3242879,1.77E-05,1.324181745,1.78E-05,,,,,
1.334373895,2.32E-05,1.328136639,1.85E-05,1.339387249,2.82E-05,1.339642529,2.87E-05,1.345302908,3.59E-05,1.345274889,3.62E-05,1.34524969,3.65E-05,1.329263685,2.08E-05,1.329250071,2.10E-05,1.329141668,2.11E-05,,,,,
1.340354809,2.86E-05,1.333941708,2.29E-05,1.345088261,3.57E-05,1.345345641,3.64E-05,1.351350796,4.41E-05,1.351325877,4.45E-05,1.351303787,4.48E-05,1.335016953,2.54E-05,1.335002864,2.56E-05,1.334894079,2.58E-05,,,,,
1.346335724,3.54E-05,1.339746778,2.83E-05,1.350789272,4.30E-05,1.351048752,4.38E-05,1.357398683,5.43E-05,1.357376864,5.47E-05,1.357357885,5.52E-05,1.340770221,3.11E-05,1.340755656,3.14E-05,1.34064649,3.16E-05,,,,,
1.352316638,4.37E-05,1.345551847,3.60E-05,1.355920183,5.11E-05,1.356181552,5.21E-05,1.363446571,6.67E-05,1.363427852,6.73E-05,1.363411983,6.78E-05,1.346523489,3.82E-05,1.346508448,3.85E-05,1.346398902,3.87E-05,,,,,
1.358297553,5.39E-05,1.351356916,4.34E-05,1.362048764,6.27E-05,1.362316949,6.38E-05,1.369494458,8.18E-05,1.369478839,8.24E-05,1.36946608,8.31E-05,1.352276757,4.67E-05,1.35226124,4.71E-05,1.352151313,4.73E-05,,,,,
1.364278467,6.61E-05,1.356581478,5.18E-05,1.368177345,7.69E-05,1.368452346,7.84E-05,1.375542346,9.99E-05,1.375529827,1.01E-04,1.375520178,1.02E-04,1.358030025,5.70E-05,1.358014032,5.75E-05,1.357903724,5.77E-05,,,,,
1.370259381,8.10E-05,1.362720257,6.35E-05,1.374305925,9.43E-05,1.374587744,9.60E-05,1.381590233,1.22E-04,1.381580814,1.23E-04,1.381574276,1.23E-04,1.363783293,6.93E-05,1.363766825,6.99E-05,1.363656135,7.02E-05,,,,,
1.376240296,9.87E-05,1.368859036,7.80E-05,1.380434506,1.15E-04,1.380723141,1.17E-04,1.387638121,1.47E-04,1.387631802,1.48E-04,1.387628373,1.50E-04,1.369536561,8.41E-05,1.369519617,8.47E-05,1.369408546,8.51E-05,,,,,
1.38222121,1.20E-04,1.374997815,9.56E-05,1.386563087,1.40E-04,1.386858538,1.43E-04,1.393686008,1.78E-04,1.393682789,1.79E-04,1.393682471,1.80E-04,1.375289829,1.02E-04,1.375272409,1.02E-04,1.375160958,1.03E-04,,,,,
1.388202125,1.45E-04,1.381136594,1.17E-04,1.392691668,1.70E-04,1.392993935,1.73E-04,1.399733896,2.14E-04,1.399733777,2.15E-04,1.399736569,2.17E-04,1.381043097,1.22E-04,1.381025201,1.24E-04,1.380913369,1.25E-04,,,,,
1.394183039,1.76E-04,1.387275373,1.42E-04,1.398820248,2.05E-04,1.399129333,2.08E-04,1.405781783,2.57E-04,1.405784764,2.59E-04,1.405790666,2.61E-04,1.386796365,1.48E-04,1.386777993,1.49E-04,1.38666578,1.49E-04,,,,,
1.400163954,2.11E-04,1.393414152,1.72E-04,1.404948829,2.46E-04,1.40526473,2.50E-04,1.411829671,3.06E-04,1.411835752,3.08E-04,1.411844764,3.10E-04,1.392549633,1.77E-04,1.392530786,1.78E-04,1.392418191,1.79E-04,,,,,
1.406144868,2.53E-04,1.399552931,2.08E-04,1.41107741,2.94E-04,1.411400127,2.99E-04,1.417877558,3.63E-04,1.417886739,3.65E-04,1.417898862,3.68E-04,1.398302901,2.11E-04,1.398925536,2.16E-04,1.398820034,2.16E-04,,,,,
1.412769736,3.06E-04,1.40569171,2.50E-04,1.417205991,3.51E-04,1.417535524,3.57E-04,1.424880766,4.39E-04,1.424903884,4.42E-04,1.424929952,4.45E-04,1.404813165,2.55E-04,1.405320286,2.60E-04,1.405221877,2.61E-04,,,,,
1.419394603,3.68E-04,1.411830489,2.99E-04,1.423334572,4.16E-04,1.423670921,4.22E-04,1.431883973,5.28E-04,1.431921028,5.31E-04,1.431961042,5.35E-04,1.411323429,3.07E-04,1.411715036,3.12E-04,1.411623719,3.13E-04,,,,,
1.426019471,4.41E-04,1.417969268,3.57E-04,1.429463152,4.91E-04,1.429806319,4.98E-04,1.43888718,6.32E-04,1.438938173,6.36E-04,1.438992133,6.39E-04,1.417833694,3.68E-04,1.418109786,3.73E-04,1.418025562,3.74E-04,,,,,
1.432644338,5.26E-04,1.424108047,4.22E-04,1.436810035,5.94E-04,1.437180372,6.03E-04,1.445890387,7.51E-04,1.445955317,7.56E-04,1.446023223,7.61E-04,1.424343958,4.39E-04,1.424504536,4.43E-04,1.424427405,4.45E-04,,,,,
1.439269206,6.25E-04,1.430246826,4.99E-04,1.444156918,7.14E-04,1.444554425,7.24E-04,1.452893595,8.89E-04,1.452972462,8.94E-04,1.453054314,9.00E-04,1.430854222,5.21E-04,1.430899286,5.25E-04,1.430829247,5.26E-04,,,,,
1.445894074,7.37E-04,1.437604576,6.03E-04,1.451503802,8.53E-04,1.451928478,8.66E-04,1.459896802,0.001046363,1.459989606,0.001052594,1.460085404,0.001058854,1.437364487,6.16E-04,1.437294036,6.19E-04,1.43723109,6.21E-04,,,,,
1.452518941,8.67E-04,1.444962325,7.25E-04,1.458850685,0.001013632,1.459302531,0.00102834,1.466900009,0.001225757,1.467006751,0.001232941,1.467116495,0.00124016,1.443874751,7.26E-04,1.443688787,7.26E-04,1.443632933,7.28E-04,,,,,
1.459143809,0.001012882,1.452320075,8.66E-04,1.466197568,0.001197401,1.466676584,0.001214655,1.473903216,0.001427763,1.474023895,0.001436017,1.474147585,0.001444311,1.450385015,8.49E-04,1.450083537,8.47E-04,1.450034776,8.49E-04,,,,,
1.465768676,0.001178426,1.459677825,0.001028969,1.473544451,0.001406677,1.474050637,0.001426802,1.480906423,0.001655518,1.48104104,0.00166496,1.481178675,0.001674451,1.45689528,9.89E-04,1.458184197,0.001022397,1.458151594,0.00102535,,,,,
1.474203535,0.001418192,1.467035574,0.001215461,1.480891334,0.001643793,1.48142469,0.001667146,1.489915928,0.001988306,1.490071751,0.00199962,1.490230468,0.002010993,1.465180377,0.001192536,1.466284857,0.001225682,1.466268412,0.001229261,,,,,
1.482638394,0.001694871,1.474393324,0.001427814,1.488238217,0.001911919,1.488798743,0.001938211,1.498925433,0.002371536,1.499102462,0.002385033,1.49928226,0.002398599,1.473465473,0.00142761,1.474385517,0.001459932,1.474385231,0.001464234,,,,,
1.491073252,0.002012449,1.481751074,0.001668387,1.4955851,0.002212401,1.496172796,0.002242701,1.507934937,0.002810777,1.508133172,0.002826826,1.508334052,0.002842958,1.48175057,0.001698003,1.482486176,0.001728305,1.482502049,0.001733446,,,,,
1.499508111,0.002375043,1.489108823,0.001940385,1.502931983,0.002549075,1.503546849,0.002583517,1.516944442,0.003311959,1.517163883,0.003330999,1.517385845,0.003350139,1.490035667,0.00200732,1.490586836,0.002034169,1.490618867,0.002040286,,,,,
1.507942969,0.002787072,1.496466573,0.002245174,1.512651134,0.003053767,1.510920902,0.002963781,1.525953947,0.003881527,1.526194594,0.003904084,1.526437637,0.003926763,1.498320764,0.002359431,1.498687496,0.002381166,1.498735686,0.002388425,,,,,
1.516377828,0.003253319,1.503824322,0.00258663,1.522370286,0.003634169,1.518294955,0.003386849,1.534963451,0.004526496,1.535225305,0.004553199,1.535489429,0.004580049,1.506605861,0.002758541,1.506788156,0.002773256,1.506852504,0.002781856,,,,,
1.524812687,0.00377897,1.513560845,0.003098586,1.532089437,0.004298871,1.525669008,0.003856355,1.543972956,0.005254453,1.544256016,0.005286047,1.544541221,0.005317818,1.514890958,0.003209233,1.514888816,0.003214753,1.514969322,0.003224934,,,,,
1.533247545,0.004369623,1.523297367,0.00368725,1.541808589,0.005057056,1.533043061,0.004376136,1.552982461,0.006073505,1.553286727,0.00611087,1.553593014,0.006148448,1.523176055,0.0037165,1.522989476,0.003710349,1.523086141,0.003722399,,,,,
1.541682404,0.00503128,1.53303389,0.004361284,1.551527741,0.005918571,1.540417114,0.004950291,1.561991965,0.00699218,1.562317438,0.007036346,1.562644806,0.00708077,1.531461152,0.004285766,1.531090136,0.004265133,1.531202959,0.004279398,,,,,
1.550117262,0.005770311,1.542770412,0.005129933,1.561246892,0.006893818,1.547791167,0.005583165,1.57100147,0.008019254,1.571348149,0.008071421,1.571696598,0.008123896,1.539746248,0.004922889,1.539190796,0.004884598,1.539319777,0.004901494,,,,,
1.558552121,0.006593381,1.552506934,0.006003078,1.570966044,0.00799352,1.55516522,0.006279303,1.580010975,0.009163497,1.58037886,0.009225045,1.580748391,0.009286961,1.548031345,0.005634143,1.547291456,0.005574629,1.547436596,0.005594646,,,,,
1.56698698,0.007507331,1.562243457,0.006991117,1.580685195,0.009228351,1.562539273,0.007043408,1.589020479,0.010433302,1.58940957,0.010505807,1.589800183,0.010578747,1.556316442,0.006426175,1.555392116,0.006341472,1.555553414,0.006365191,,,,,
1.575421838,0.008518978,1.571979979,0.008104712,1.590404347,0.010608387,1.577287379,0.008792827,1.598029984,0.011836094,1.598440281,0.011921329,1.598851975,0.012007076,1.564601539,0.00730592,1.563492776,0.007191642,1.563670232,0.007219746,,,,,
1.583856697,0.009634943,1.581716502,0.009354388,1.600123498,0.012142353,1.590560675,0.010646524,1.607039488,0.013377913,1.607470992,0.01347785,1.607903768,0.013578386,1.572886636,0.008280485,1.571593436,0.008131842,1.571787051,0.008165126,,,,,
1.592291555,0.01086126,1.591453024,0.010749956,1.60984265,0.013836606,1.60383397,0.012788908,1.616048993,0.015062372,1.616501703,0.015179173,1.61695556,0.015296667,1.581171733,0.009356964,1.579694096,0.009168806,1.579903869,0.00920819,,,,,
1.600726414,0.012202961,1.601189547,0.012299711,1.619561801,0.01569366,1.617107266,0.015234916,1.634068002,0.018849659,1.634563125,0.019007177,1.626007352,0.017162408,1.58945683,0.010542185,1.587794756,0.010309088,1.588020687,0.010355632,,,,,
1.617596131,0.015240268,1.610926069,0.01400937,1.629280953,0.01771092,1.630380561,0.017984749,1.650285111,0.022689835,1.650818404,0.022892296,1.644110937,0.021306528,1.597741927,0.011842384,1.595895415,0.011558787,1.596137506,0.0116137,,,,,
1.632778877,0.018375002,1.620662592,0.015880529,1.648719256,0.022169008,1.643653857,0.021022331,1.666502219,0.026815931,1.667073684,0.027070635,1.662214521,0.025904227,1.61431212,0.014803396,1.612096735,0.014402943,1.612371143,0.014478845,,,,,
1.647961622,0.02184252,1.630399114,0.017909349,1.666213729,0.026523852,1.656927152,0.024279662,1.682719328,0.030976751,1.683328964,0.031288373,1.680318106,0.030657776,1.629225295,0.01789304,1.626677923,0.017372635,1.626981416,0.017473183,,,,,
1.663144368,0.025541373,1.649872159,0.022375967,1.701202674,0.034746741,1.670200448,0.027657927,1.698936436,0.034755554,1.699584243,0.035123102,1.698421691,0.035060875,1.644138469,0.021365473,1.641259111,0.020720236,1.641591689,0.020851813,,,,,
1.693509859,0.032709843,1.669345204,0.027196048,1.720687928,0.037594586,1.696747039,0.034063561,1.715701206,0.037693398,1.716388184,0.038108045,1.715551693,0.038265052,1.659051643,0.025160133,1.655840299,0.024401765,1.656201962,0.024571534,,,,,
1.713744596,0.036151613,1.688818249,0.03190131,1.740173181,0.037877404,1.72329363,0.038244412,1.732465976,0.038944347,1.733192125,0.039383106,1.732681694,0.039755278,1.673964818,0.029117485,1.670421487,0.028286107,1.670812235,0.028501055,,,,,
1.733979332,0.037211282,1.707734064,0.035625146,1.757709909,0.035173149,1.745758877,0.038024169,1.749230747,0.037836243,1.749996066,0.038263515,1.749811696,0.038786226,1.688877992,0.032997162,1.685002675,0.03217601,1.685422508,0.032442376,,,,,
1.752190595,0.035209595,1.726649879,0.037584484,1.773492964,0.030207299,1.756371638,0.036239017,1.75849167,0.036077308,1.759267096,0.036482438,1.759337378,0.037015367,1.708235806,0.037345213,1.71416505,0.038744955,1.714643054,0.039119214,,,,,
1.760273984,0.033326988,1.745565694,0.036822334,1.789276019,0.023410204,1.7669844,0.033463039,1.767752594,0.033554695,1.768538126,0.033927518,1.768863059,0.034417716,1.727593621,0.039967379,1.737610763,0.040869252,1.738278093,0.041311993,,,,,
1.768357373,0.030907412,1.755213985,0.035150724,1.803480769,0.016623399,1.77628207,0.030259469,1.776087426,0.03066963,1.776882052,0.031005304,1.777436172,0.031413099,1.746951435,0.03974831,1.758711905,0.038648318,1.759549628,0.039049875,,,,,
1.776440762,0.028028212,1.764862275,0.032674854,1.817685519,0.010305582,1.784431129,0.02696223,1.783588774,0.027655735,1.784391587,0.02795268,1.785151974,0.028256554,1.757622594,0.038066512,1.766906234,0.036518466,1.767738572,0.036889715,,,,,
1.79260754,0.020932866,1.773545736,0.02979794,1.831890268,0.005361598,1.791635705,0.023775119,1.790339987,0.024690089,1.791150168,0.024949188,1.792096196,0.025142872,1.768293753,0.035333077,1.775100563,0.033786191,1.775927516,0.034122079,,,,,
1.808774318,0.013426292,1.781360851,0.026769746,1.846095018,0.00222306,1.798119824,0.020788797,1.79641608,0.021892193,1.79723289,0.022115966,1.798345995,0.02220415,1.777897796,0.032020331,1.783294892,0.03054245,1.78411646,0.030839237,,,,,
1.823324418,0.007593944,1.788394455,0.023780588,1.858577784,9.06E-04,1.803955531,0.018082763,1.802492172,0.019079732,1.803315613,0.019268548,1.803970815,0.019518525,1.786226029,0.028587336,1.79968355,0.022596775,1.800494347,0.022805938,,,,,
1.837874518,0.003468098,1.794724698,0.020960198,1.869812273,5.08E-04,1.809207667,0.015690348,1.807960655,0.016570775,1.808790064,0.016728958,1.809595634,0.016888322,1.793602049,0.025231157,1.816072207,0.014246716,1.816872235,0.014370411,,,,,
1.850969608,0.00141383,1.800421917,0.018385097,1.881046763,4.52E-04,1.814459803,0.013414528,1.813429138,0.014167686,1.814264514,0.014297192,1.814657972,0.014591827,1.800240467,0.022065223,1.832460865,0.007219896,1.833250122,0.007276527,,,,,
1.862755189,6.45E-04,1.806119136,0.015867357,1.892281252,5.00E-04,1.819711939,0.011295098,1.81889762,0.011917728,1.819738964,0.012021125,1.81972031,0.012430563,1.806215043,0.019183108,1.848849523,0.002637268,1.84962801,0.002653024,,,,,
1.87454077,4.42E-04,1.811246633,0.013673368,1.903515742,5.56E-04,1.830216211,0.007302667,1.829834586,0.007654011,1.830687865,0.00770969,1.824782647,0.010437045,1.811592161,0.016627085,1.86227777,9.09E-04,1.863048617,9.10E-04,,,,,
1.886326351,4.66E-04,1.81637413,0.011613948,1.92598472,6.03E-04,1.839670056,0.004469991,1.839677856,0.004623404,1.840541876,0.004648418,1.834907323,0.006723418,1.816969279,0.014191015,1.874363193,4.26E-04,1.875127164,4.24E-04,,,,,
1.898111933,5.23E-04,1.821501627,0.009720342,1.970922678,5.26E-04,1.850717862,0.002241384,1.850784364,0.002322045,1.851645587,0.002329651,1.845031998,0.003885842,1.822346398,0.011920096,1.886448615,3.95E-04,1.887205711,3.93E-04,,,,,
1.921683095,5.79E-04,1.831756621,0.006206278,1.999499,5.56E-04,1.861765667,0.001045453,1.861890873,0.001077647,1.862749298,0.001077664,1.856040501,0.00190231,1.833100635,0.007638303,1.898534038,4.84E-04,1.899284258,4.83E-04,,,,,
1.968825419,5.26E-04,1.840986116,0.003784794,1.999501,5.33E-04,1.872813473,5.66E-04,1.872997382,5.73E-04,1.873853009,5.71E-04,1.867049004,8.92E-04,1.842779448,0.004611365,1.922704883,5.97E-04,1.923441352,5.98E-04,,,,,
1.999499,5.67E-04,1.851912145,0.001890563,1.998501,5.16E-04,1.883861278,4.66E-04,1.884103891,4.64E-04,1.88495672,4.62E-04,1.878057507,5.22E-04,1.853843971,0.002294593,1.971046573,5.44E-04,1.97175554,6.29E-04,,,,,
1.999501,5.38E-04,1.862838173,9.09E-04,1.996500999,5.09E-04,1.894909084,4.97E-04,1.8952104,4.95E-04,1.896060431,4.94E-04,1.889066011,4.67E-04,1.864908494,0.001055175,1.999499,4.34E-04,1.999499,5.02E-04,,,,,
1.998501,5.16E-04,1.873764202,5.39E-04,1.992501,5.32E-04,1.90595689,5.24E-04,1.906316909,5.22E-04,1.907164142,5.22E-04,1.900074514,5.08E-04,1.875973017,5.61E-04,1.999501,4.79E-04,1.999501,5.09E-04,,,,,
1.996500999,5.10E-04,1.884690231,4.76E-04,1.984500999,5.26E-04,1.928052501,5.49E-04,1.928529927,5.48E-04,1.929371564,5.48E-04,1.92209152,5.57E-04,1.88703754,4.60E-04,1.998501,4.99E-04,1.998501,5.08E-04,,,,,
1.992501,5.39E-04,1.89561626,5.10E-04,1.968500999,5.03E-04,1.972243724,4.82E-04,1.972955963,4.84E-04,1.973786407,4.85E-04,1.966125533,5.28E-04,1.898102063,4.95E-04,1.996500999,5.03E-04,1.996500999,5.06E-04,,,,,
1.984500999,5.32E-04,1.906542288,5.32E-04,1.936501,4.75E-04,1.999499,5.45E-04,1.999499,4.27E-04,1.999499,4.32E-04,1.999499,5.80E-04,1.909166586,5.23E-04,1.992501,4.71E-04,1.992501,5.04E-04,,,,,
1.968500999,5.05E-04,1.928394346,5.39E-04,1.872501,4.77E-04,1.999501,5.29E-04,1.999501,4.77E-04,1.999501,4.79E-04,1.999501,5.45E-04,1.931295632,5.50E-04,1.984500999,4.74E-04,1.984500999,5.02E-04,,,,,
1.936501,4.74E-04,1.97209846,5.32E-04,1.808501,3.61E-04,1.998501,5.15E-04,1.998501,4.99E-04,1.998501,4.99E-04,1.998501,5.20E-04,1.975553724,4.86E-04,1.968500999,4.89E-04,1.968500999,4.96E-04,,,,,
1.872501,4.77E-04,1.999499,5.36E-04,1.744500999,1.74E-04,1.996500999,5.09E-04,1.996500999,5.02E-04,1.996500999,5.03E-04,1.996500999,5.11E-04,1.999499,4.41E-04,1.936501,4.81E-04,1.936501,4.77E-04,,,,,
1.808501,3.62E-04,1.999501,5.25E-04,1.704187141,3.89E-05,1.992501,5.25E-04,1.992501,4.66E-04,1.992501,4.69E-04,1.992501,5.41E-04,1.999501,4.82E-04,1.872501,4.75E-04,1.872501,4.75E-04,,,,,
1.744500999,1.76E-04,1.998501,5.13E-04,1.663873282,-3.55E-04,1.984500999,5.20E-04,1.984500999,4.70E-04,1.984500999,4.73E-04,1.984500999,5.33E-04,1.998501,5.00E-04,1.808501,3.57E-04,1.808501,3.57E-04,,,,,
1.704424554,4.39E-05,1.996500999,5.08E-04,1.623559423,-0.001410027,1.968500999,5.01E-04,1.968500999,4.88E-04,1.968500999,4.89E-04,1.968500999,5.05E-04,1.996500999,5.03E-04,1.744500999,1.68E-04,1.744500999,1.68E-04,,,,,
1.664348108,-3.41E-04,1.992501,5.21E-04,1.598856677,-0.00279694,1.936501,4.75E-04,1.936501,4.82E-04,1.936500999,4.81E-04,1.936501,4.73E-04,1.992501,4.74E-04,1.703499114,2.44E-05,1.70339036,2.21E-05,,,,,
1.624271662,-0.001369751,1.984500999,5.17E-04,1.574153931,-0.005255577,1.872501,4.77E-04,1.872501,4.77E-04,1.872501,4.76E-04,1.872501,4.76E-04,1.984500999,4.77E-04,1.662497229,-3.94E-04,1.662279721,-4.00E-04,,,,,
1.599620868,-0.002722892,1.968500999,5.01E-04,1.55192146,-0.008976409,1.808501,3.60E-04,1.808501,3.59E-04,1.808501,3.59E-04,1.808501,3.59E-04,1.968500999,4.90E-04,1.621495344,-0.001529541,1.621169081,-0.001548884,,,,,
1.574970074,-0.005118655,1.936500999,4.76E-04,1.532295778,-0.014023779,1.744500999,1.73E-04,1.744500999,1.72E-04,1.744500999,1.71E-04,1.744500999,1.71E-04,1.936501,4.81E-04,1.596616292,-0.003019632,1.596260025,-0.003055991,,,,,
1.552784359,-0.00874013,1.872501,4.77E-04,1.514809825,-0.020311839,1.704068974,3.65E-05,1.703951913,3.39E-05,1.703835039,3.15E-05,1.703719945,2.92E-05,1.872501,4.76E-04,1.571737241,-0.005672395,1.571350968,-0.005740994,,,,,
1.533219116,-0.013642032,1.808501,3.62E-04,1.499072467,-0.02750015,1.663636948,-3.61E-04,1.663402827,-3.68E-04,1.663169078,-3.75E-04,1.662938891,-3.81E-04,1.808501,3.58E-04,1.549346094,-0.009702423,1.548932817,-0.009822675,,,,,
1.515826886,-0.019726416,1.744500999,1.75E-04,1.484908846,-0.034894395,1.623204923,-0.001429921,1.622853741,-0.001450125,1.622503118,-0.001470287,1.622157837,-0.001490259,1.744500999,1.69E-04,1.529589415,-0.015183724,1.529159714,-0.01537478,,,,,
