7.1v,7.1i,7.2v,7.2i,7.3v,7.3i,7.4v,7.4i,7.5v,7.5i,7.6v,7.6i,7.7v,7.7i,7.8v,7.8i,7.9v,7.9i,8.0v,8.0i,,,,,
1.670901,-2.93E-04,1.642100999,-8.01E-04,1.520533647,-0.017271465,1.666118046,-2.92E-04,1.626536663,-0.001246462,1.555074882,-0.008142288,1.704917033,5.42E-05,1.460550982,-0.044400485,1.664833534,-3.28E-04,1.500800591,-0.026236437,,,,,
1.642100999,-7.96E-04,1.613301,-0.001846521,1.505717279,-0.023053394,1.62692657,-0.00122583,1.602068294,-0.002496007,1.535699078,-0.012671405,1.665333067,-3.14E-04,1.454096034,-0.045969391,1.624999801,-0.001329218,1.486807767,-0.033233679,,,,,
1.613301,-0.001838193,1.584501,-0.003927587,1.492382548,-0.029014507,1.602495097,-0.002457877,1.577599924,-0.004698929,1.518608607,-0.018226484,1.625749101,-0.001288343,1.447641086,-0.046597249,1.600405798,-0.002648284,1.472814942,-0.040274431,,,,,
1.584501,-0.003912104,1.560983325,-0.006991719,1.479047816,-0.035132064,1.578063624,-0.004628089,1.555578392,-0.008015836,1.503411626,-0.024471281,1.601217295,-0.002572954,1.442056311,-0.046216133,1.575811795,-0.004980549,1.458822118,-0.045926716,,,,,
1.561095621,-0.006945625,1.540552156,-0.011206752,1.465713085,-0.040371989,1.556075299,-0.007893217,1.53626943,-0.01246019,1.489734343,-0.030902086,1.576685489,-0.00484097,1.436471536,-0.044952151,1.553677192,-0.008501642,1.452355365,-0.047447442,,,,,
1.540763323,-0.011106013,1.523364306,-0.016234947,1.459294679,-0.042101678,1.536820469,-0.012258699,1.519261402,-0.017897768,1.476057059,-0.037434464,1.554606864,-0.008260486,1.432152446,-0.043310181,1.534181832,-0.013255375,1.445888611,-0.047970577,,,,,
1.523719467,-0.016036314,1.508279239,-0.021877892,1.452876272,-0.043049758,1.519898099,-0.017582023,1.504186017,-0.023986296,1.462379776,-0.04284935,1.535193174,-0.012862763,1.427833357,-0.041119822,1.516899837,-0.019130313,1.44043705,-0.047474493,,,,,
1.508829763,-0.021526652,1.494702678,-0.027779672,1.447099707,-0.043068017,1.504955661,-0.023514256,1.490618171,-0.030259637,1.456004616,-0.044453576,1.518041962,-0.018521322,1.423946176,-0.038689464,1.501458173,-0.025780512,1.434985489,-0.046112122,,,,,
1.49542903,-0.027258223,1.481126117,-0.033940689,1.441323141,-0.042176022,1.491507466,-0.02962866,1.477050324,-0.036655112,1.449629456,-0.045194681,1.502767804,-0.024896514,1.420058996,-0.035889414,1.487560676,-0.032624193,1.430956036,-0.044485481,,,,,
1.482028296,-0.0332483,1.467549557,-0.039353523,1.435546575,-0.040302551,1.478059271,-0.035883773,1.463482478,-0.042017139,1.443922995,-0.044961169,1.489021061,-0.031460563,1.416560534,-0.033082062,1.473663179,-0.039529615,1.426926583,-0.042365489,,,,,
1.468627563,-0.038552347,1.460842956,-0.04125503,1.42977001,-0.0374429,1.464611076,-0.041187322,1.457055057,-0.043673924,1.438216535,-0.043834605,1.475274319,-0.038114978,1.413411917,-0.030368996,1.459765682,-0.04512728,1.423300075,-0.040043025,,,,,
1.461885389,-0.040484337,1.454136355,-0.042351584,1.423993444,-0.033677532,1.458265227,-0.042867754,1.450627636,-0.044484092,1.433511983,-0.042181526,1.461527577,-0.043594083,1.410578163,-0.027816398,1.453288811,-0.046686464,1.419673566,-0.037382755,,,,,
1.455143216,-0.041632515,1.448100414,-0.042460951,1.418216878,-0.029181897,1.451919379,-0.043756407,1.444861661,-0.044321967,1.428807432,-0.039900044,1.455107412,-0.045190669,1.408027784,-0.025462113,1.446811941,-0.047274361,1.416409709,-0.034721519,,,,,
1.44907526,-0.041805488,1.442668067,-0.041726726,1.412440313,-0.02422168,1.446208115,-0.043716683,1.439095686,-0.043263063,1.424668942,-0.037380986,1.448687246,-0.045886553,1.405477404,-0.023103885,1.441295899,-0.04684477,1.413145852,-0.031876825,,,,,
1.4436141,-0.041140261,1.43723572,-0.040239729,1.406663747,-0.019129275,1.441067977,-0.04289908,1.434188595,-0.041606334,1.4209443,-0.034746604,1.443034565,-0.045587968,1.403182063,-0.020986724,1.435779857,-0.045541075,1.410208381,-0.029183115,,,,,
1.438152939,-0.039724256,1.432467053,-0.038261765,1.400887181,-0.014261182,1.43592784,-0.041290403,1.429772214,-0.039520852,1.417592123,-0.032120757,1.437381884,-0.044399089,1.401116256,-0.019104856,1.431577053,-0.043900732,1.407564656,-0.026687307,,,,,
1.433237895,-0.037760533,1.428175253,-0.03596303,1.395110616,-0.009942809,1.430787702,-0.038882444,1.425797471,-0.037182805,1.414575163,-0.029591001,1.43285089,-0.042747692,1.399050449,-0.017276004,1.427374249,-0.041732711,1.405185304,-0.024412147,,,,,
1.428814355,-0.03545092,1.424312632,-0.033507934,1.391077761,-0.007416871,1.425647565,-0.035719866,1.421822727,-0.034471918,1.411558204,-0.026967533,1.428319896,-0.040503342,1.397191223,-0.015675356,1.423591726,-0.039339122,1.402805952,-0.022153887,,,,,
1.424833169,-0.032968577,1.420836274,-0.031025338,1.387044906,-0.005328467,1.420507427,-0.031907485,1.418245458,-0.031742495,1.40884294,-0.024544395,1.42425458,-0.03799593,1.395331996,-0.01414012,1.419809202,-0.036587471,1.400664536,-0.020141482,,,,,
1.421250102,-0.030450163,1.417707552,-0.028608809,1.383513472,-0.003870928,1.41536729,-0.027610675,1.415025916,-0.029098158,1.406399203,-0.022343201,1.420595795,-0.035377794,1.393658693,-0.012811656,1.416404931,-0.033830746,1.398737261,-0.018362536,,,,,
1.418025341,-0.027995345,1.414578829,-0.026083202,1.380375897,-0.002851982,1.410227152,-0.023046651,1.412128328,-0.026606914,1.404199839,-0.020368192,1.417302888,-0.032769241,1.391985389,-0.011549518,1.413341087,-0.031165335,1.396809985,-0.016640423,,,,,
1.415123057,-0.025670792,1.411762979,-0.023736165,1.3776607,-0.002161007,1.405087015,-0.018465302,1.409520499,-0.024308063,1.402000476,-0.018433936,1.414009982,-0.029992046,1.390479415,-0.010466255,1.410583627,-0.028654218,1.395075438,-0.015137751,,,,,
1.412511001,-0.023516253,1.409228714,-0.021594651,1.375217022,-0.001671197,1.398462583,-0.012931065,1.407173453,-0.022219312,1.400021048,-0.016729903,1.411046366,-0.027372121,1.388973442,-0.009443822,1.407826168,-0.026094416,1.39334089,-0.013698929,,,,,
1.409898945,-0.021349674,1.406947875,-0.019667115,1.373017712,-0.001322686,1.391838152,-0.008234897,1.404826406,-0.020151921,1.398239564,-0.015237421,1.408379112,-0.02495334,1.387618066,-0.008571194,1.405344454,-0.023762226,1.391779798,-0.012455286,,,,,
1.407548094,-0.019398303,1.40489512,-0.01794958,1.370818402,-0.00104727,1.388183574,-0.006179402,1.402714065,-0.018314064,1.39645808,-0.013803674,1.405978583,-0.022755941,1.38626269,-0.007751061,1.403110912,-0.021664837,1.390218705,-0.011273716,,,,,
1.405432329,-0.017659556,1.402842366,-0.016276094,1.368619092,-8.33E-04,1.384528996,-0.004497564,1.400812957,-0.016692641,1.394854743,-0.012560833,1.403818107,-0.020783434,1.385042852,-0.007053572,1.400877369,-0.019606865,1.388813721,-0.010259227,,,,,
1.403316563,-0.015966705,1.400994886,-0.014807776,1.366419782,-6.70E-04,1.38146459,-0.003372801,1.39891185,-0.01512569,1.393251407,-0.011377079,1.401657631,-0.018849823,1.383823013,-0.006399601,1.398867181,-0.017791001,1.387408738,-0.009300415,,,,,
1.401412374,-0.014482885,1.399147407,-0.013395763,1.364220472,-5.47E-04,1.378706624,-0.002564117,1.397200853,-0.013760417,1.391808405,-0.010358474,1.399713202,-0.017144557,1.382603175,-0.005788848,1.397058012,-0.016198655,1.386003754,-0.008398606,,,,,
1.399508186,-0.013058311,1.397484676,-0.012170858,1.362021162,-4.57E-04,1.376224455,-0.001983834,1.395489856,-0.012454779,1.390365403,-0.009393975,1.397768774,-0.015497997,1.380163498,-0.004641556,1.395248843,-0.014667571,1.383193787,-0.006687607,,,,,
1.397794416,-0.011824677,1.395821944,-0.01100403,1.359821852,-3.91E-04,1.373990503,-0.001566591,1.393949959,-0.011327452,1.3889224,-0.008485294,1.396018789,-0.014064774,1.377967789,-0.003745166,1.39362059,-0.013339364,1.380664817,-0.005338795,,,,,
1.396080646,-0.010652244,1.394325486,-0.010000047,1.357622542,-3.44E-04,1.371756551,-0.001233838,1.392410062,-0.010257317,1.386036395,-0.006757174,1.394268803,-0.012696077,1.37577208,-0.002984988,1.391992338,-0.012073667,1.378135846,-0.004189911,,,,,
1.394538253,-0.009645784,1.392829028,-0.009049944,1.355423232,-3.11E-04,1.369522599,-9.73E-04,1.391024155,-0.009339176,1.383438991,-0.005391783,1.392693816,-0.011516019,1.37357637,-0.002354347,1.390526911,-0.01098414,1.375606876,-0.003236592,,,,,
1.39299586,-0.00869601,1.391482215,-0.00823702,1.353223922,-2.87E-04,1.367288647,-7.72E-04,1.389638248,-0.008471918,1.380841587,-0.00422724,1.391118829,-0.010397865,1.371380661,-0.001841442,1.389061484,-0.009952308,1.373077906,-0.002464608,,,,,
1.391607706,-0.007885601,1.390135403,-0.007471008,1.351024612,-2.71E-04,1.365054695,-6.21E-04,1.38825234,-0.007656595,1.378244182,-0.003260448,1.389701341,-0.009440257,1.369184952,-0.001432253,1.387742599,-0.009068778,1.370548935,-0.001854462,,,,,
1.390219552,-0.007124379,1.38878859,-0.006752483,1.348825302,-2.57E-04,1.362820743,-5.08E-04,1.385480526,-0.00611068,1.375646778,-0.002477863,1.388283852,-0.00853764,1.366989243,-0.001112054,1.386423715,-0.008235366,1.368272862,-0.001427618,,,,,
1.388970214,-0.006477374,1.386094965,-0.005394086,1.346625992,-2.48E-04,1.360586791,-4.26E-04,1.382985893,-0.004892388,1.373049374,-0.001860187,1.387008113,-0.007768045,1.364793534,-8.66E-04,1.385104831,-0.00745267,1.365996789,-0.001097118,,,,,
1.387720875,-0.005871257,1.383670703,-0.004327119,1.342227372,-2.34E-04,1.358352839,-3.68E-04,1.380491259,-0.003854447,1.37071171,-0.001429109,1.385732374,-0.007044961,1.362597824,-6.82E-04,1.382467062,-0.005971389,1.363720716,-8.46E-04,,,,,
1.386471537,-0.005305774,1.381246441,-0.003420314,1.337828752,-2.26E-04,1.356118887,-3.26E-04,1.377996626,-0.002992523,1.368374046,-0.001096374,1.384456634,-0.006368439,1.360402115,-5.45E-04,1.38009307,-0.004804219,1.361444642,-6.60E-04,,,,,
1.38397286,-0.004244373,1.378822178,-0.002668519,1.333430132,-2.19E-04,1.353884935,-2.97E-04,1.375501993,-0.002293583,1.366036382,-8.45E-04,1.381905155,-0.005094211,1.358206406,-4.47E-04,1.377719078,-0.003808122,1.359168569,-5.24E-04,,,,,
1.381724052,-0.00341739,1.376397916,-0.002059318,1.329031512,-2.14E-04,1.351650983,-2.76E-04,1.37300736,-0.00174002,1.363698718,-6.59E-04,1.379608824,-0.004096528,1.356010697,-3.77E-04,1.375345086,-0.002978053,1.356892496,-4.27E-04,,,,,
1.379475243,-0.002718692,1.373973654,-0.001576663,1.324632892,-2.09E-04,1.349417031,-2.62E-04,1.37076219,-0.001351663,1.361361054,-5.24E-04,1.377312493,-0.003249812,1.353814988,-3.28E-04,1.372971094,-0.002301339,1.354616422,-3.60E-04,,,,,
1.377226434,-0.002141753,1.371549391,-0.001202915,1.315835652,-2.04E-04,1.347183079,-2.50E-04,1.36851702,-0.001049946,1.35902339,-4.29E-04,1.375016162,-0.002547735,1.351619279,-2.94E-04,1.370597102,-0.001761443,1.352340349,-3.13E-04,,,,,
1.374977625,-0.001675115,1.369125129,-9.20E-04,1.307038413,-1.97E-04,1.344949127,-2.42E-04,1.36627185,-8.20E-04,1.356685726,-3.63E-04,1.372719831,-0.001977787,1.349423569,-2.70E-04,1.36822311,-0.00134007,1.350064276,-2.82E-04,,,,,
1.372728816,-0.001305195,1.366700866,-7.11E-04,1.298241173,-1.93E-04,1.340481223,-2.30E-04,1.36402668,-6.48E-04,1.354348062,-3.18E-04,1.3704235,-0.001524594,1.34722786,-2.55E-04,1.366086518,-0.001048275,1.347788203,-2.62E-04,,,,,
1.370480007,-0.001017789,1.364276604,-5.61E-04,1.280646693,-1.87E-04,1.336013319,-2.21E-04,1.36178151,-5.22E-04,1.352010398,-2.87E-04,1.368127169,-0.001171702,1.345032151,-2.44E-04,1.363949925,-8.24E-04,1.345512129,-2.47E-04,,,,,
1.368231198,-7.99E-04,1.361852342,-4.55E-04,1.263052213,-1.84E-04,1.331545414,-2.15E-04,1.359536341,-4.32E-04,1.349672734,-2.66E-04,1.365830838,-9.03E-04,1.342836442,-2.35E-04,1.361813332,-6.54E-04,1.343236056,-2.36E-04,,,,,
1.365982389,-6.36E-04,1.359428079,-3.82E-04,1.245457733,-1.82E-04,1.32707751,-2.10E-04,1.357291171,-3.68E-04,1.347335071,-2.53E-04,1.363534507,-7.02E-04,1.338445024,-2.22E-04,1.359676739,-5.29E-04,1.338683909,-2.21E-04,,,,,
1.36373358,-5.16E-04,1.357003817,-3.32E-04,1.227863253,-1.80E-04,1.318141702,-2.01E-04,1.355046001,-3.24E-04,1.344997407,-2.44E-04,1.361238176,-5.56E-04,1.334053605,-2.14E-04,1.357540147,-4.37E-04,1.334131763,-2.12E-04,,,,,
1.361484771,-4.31E-04,1.354579555,-2.99E-04,1.210268773,-1.79E-04,1.309205894,-1.98E-04,1.352800831,-2.93E-04,1.342659743,-2.37E-04,1.358941845,-4.51E-04,1.329662187,-2.08E-04,1.355403554,-3.71E-04,1.329579616,-2.05E-04,,,,,
1.359235962,-3.71E-04,1.352155292,-2.77E-04,1.175079813,-2.71E-04,1.300270086,-1.92E-04,1.350555661,-2.74E-04,1.337984415,-2.24E-04,1.356645514,-3.78E-04,1.325270769,-2.03E-04,1.353266961,-3.25E-04,1.32502747,-2.00E-04,,,,,
1.356987153,-3.29E-04,1.34973103,-2.63E-04,1.139890854,-1.73E-04,1.291334277,-1.87E-04,1.348310491,-2.59E-04,1.333309087,-2.16E-04,1.354349183,-3.28E-04,1.316487932,-1.94E-04,1.351130369,-2.92E-04,1.315923176,-1.90E-04,,,,,
1.354738344,-3.00E-04,1.347306767,-2.53E-04,1.104701894,-1.73E-04,1.273462661,-1.83E-04,1.346065321,-2.48E-04,1.323958431,-2.03E-04,1.352052852,-2.93E-04,1.307705095,-1.90E-04,1.348993776,-2.70E-04,1.306818883,-1.87E-04,,,,,
1.352489535,-2.80E-04,1.344882505,-2.45E-04,1.034323974,-0.00429351,1.255591045,-1.81E-04,1.341574982,-2.32E-04,1.316190632,-1.96E-04,1.349756521,-2.70E-04,1.290139422,-1.80E-04,1.346857183,-2.55E-04,1.29771459,-1.81E-04,,,,,
1.350240726,-2.67E-04,1.34003398,-2.32E-04,1.000500999,-0.006184225,1.237719428,-1.79E-04,1.337084642,-2.23E-04,1.308422832,-1.92E-04,1.34746019,-2.55E-04,1.274508375,-1.77E-04,1.34472059,-2.44E-04,1.288610297,-1.76E-04,,,,,
1.347991917,-2.57E-04,1.335185456,-2.24E-04,0,0,1.219847812,-1.78E-04,1.332594302,-2.16E-04,1.300655033,-1.87E-04,1.345163859,-2.45E-04,1.258877329,-1.75E-04,1.340447405,-2.27E-04,1.27040171,-1.88E-04,,,,,
1.343494299,-2.41E-04,1.330336931,-2.17E-04,0,0,1.184104579,-2.84E-04,1.328103962,-2.10E-04,1.285119434,-1.82E-04,1.342867528,-2.37E-04,1.243246282,-1.73E-04,1.336174219,-2.17E-04,1.252193124,-1.71E-04,,,,,
1.338996681,-2.32E-04,1.325488406,-2.12E-04,0,0,1.148361346,-1.74E-04,1.319123283,-2.01E-04,1.269583835,-1.80E-04,1.338274866,-2.24E-04,1.227615236,-1.72E-04,1.331901034,-2.10E-04,1.233984538,-1.70E-04,,,,,
1.334499063,-2.24E-04,1.315791357,-2.03E-04,0,0,1.112618113,-1.72E-04,1.310142603,-1.96E-04,1.254048236,-1.78E-04,1.333682204,-2.15E-04,1.196353143,-2.35E-04,1.327627849,-2.04E-04,1.215775951,-1.68E-04,,,,,
1.330001445,-2.19E-04,1.306094307,-2.00E-04,0,0,1.041131648,-1.73E-04,1.301161924,-1.91E-04,1.238512637,-1.76E-04,1.32449688,-2.02E-04,1.16509105,-1.68E-04,1.319081478,-1.95E-04,1.179358778,-1.66E-04,,,,,
1.321006209,-2.09E-04,1.296397258,-1.94E-04,0,0,1.000500999,-9.60E-04,1.292181244,-1.85E-04,1.207441439,-1.73E-04,1.317050703,-1.96E-04,1.102566865,-1.66E-04,1.310535107,-1.90E-04,1.142941606,-1.65E-04,,,,,
1.312010973,-2.04E-04,1.286700208,-1.88E-04,0,0,0,0,1.274219885,-1.82E-04,1.176370241,-1.71E-04,1.309604526,-1.91E-04,1.055753329,0.001938896,1.293442365,-1.80E-04,1.106524433,-1.62E-04,,,,,
1.303015737,-1.98E-04,1.267306109,-2.03E-04,0,0,0,0,1.256258526,-1.79E-04,1.145299042,-1.70E-04,1.302158349,-1.86E-04,1.008939794,-1.61E-04,1.278632263,-1.76E-04,1.033690087,-1.30E-04,,,,,
1.294020501,-1.93E-04,1.24791201,-1.85E-04,0,0,0,0,1.238297167,-1.78E-04,1.083156646,-0.001007195,1.287265995,-1.81E-04,1.000500999,-5.89E-04,1.263822161,-1.74E-04,1.000500999,-1.69E-04,,,,,
1.276030029,-1.89E-04,1.228517911,-1.83E-04,0,0,0,0,1.220335808,-1.76E-04,1.02101425,-1.55E-04,1.272373641,-1.79E-04,0,0,1.249012059,-1.72E-04,0,0,,,,,
1.258039557,-1.87E-04,1.209123812,-1.81E-04,0,0,0,0,1.184413091,-2.84E-04,1.000500999,0.001119915,1.257481286,-1.76E-04,0,0,1.234201957,-1.71E-04,0,0,,,,,
1.240049085,-1.85E-04,1.170335614,-1.79E-04,0,0,0,0,1.148490373,-1.72E-04,0,0,1.242588932,-1.75E-04,0,0,1.204581754,-2.25E-04,0,0,,,,,
1.222058613,-1.84E-04,1.131547416,-1.80E-04,0,0,0,0,1.112567655,-1.70E-04,0,0,1.212804224,-1.72E-04,0,0,1.17496155,-1.67E-04,0,0,,,,,
1.18607767,-2.95E-04,1.092759218,-1.74E-04,0,0,0,0,1.040722219,-1.70E-04,0,0,1.183019516,-1.70E-04,0,0,1.115721142,-1.65E-04,0,0,,,,,
1.150096726,-1.79E-04,1.015182822,-1.71E-04,0,0,0,0,1.000500999,-9.41E-04,0,0,1.153234808,-1.69E-04,0,0,1.067567488,0.002560221,0,0,,,,,
1.114115782,-1.77E-04,1.000500999,-3.12E-04,0,0,0,0,0,0,0,0,1.093665391,-8.66E-04,0,0,1.019413835,-2.33E-04,0,0,,,,,
1.042153894,-1.80E-04,0,0,0,0,0,0,0,0,0,0,1.034095975,-1.59E-04,0,0,1.000500999,-0.001829076,0,0,,,,,
1.000500999,-0.001057951,0,0,0,0,0,0,0,0,0,0,1.000500999,0.002357673,0,0,0,0,0,0,,,,,
