3.1v,3.1i,3.2v,3.2i,3.3v,3.3i,3.4v,3.4i,3.5v,3.5i,3.6v,3.6i,3.7v,3.7i,3.8v,3.8i,3.9v,3.9i,4.0v,4.0i,,,,,
1.522401768,-0.01079071,1.510203388,-0.013172792,1.506846078,-0.014064022,1.51990528,-0.011935302,1.604105931,-0.001749432,1.60311036,-0.001836797,1.681977,2.03E-05,1.555291227,-0.006302231,1.501626541,-0.017064643,1.49405664,-0.018958454,,,,,
1.511627983,-0.012621945,1.496770857,-0.015186175,1.494379782,-0.015914933,1.509781373,-0.013863906,1.585950354,-0.002879117,1.583004684,-0.00315551,1.655438769,-2.62E-04,1.543555279,-0.008145456,1.490482987,-0.019162526,1.483483195,-0.020621004,,,,,
1.498079368,-0.01458836,1.483338326,-0.016236812,1.481913486,-0.016844904,1.496300267,-0.016116844,1.570017016,-0.004301525,1.570743877,-0.004290832,1.628900539,-8.21E-04,1.532992926,-0.010091055,1.479339432,-0.020458146,1.47290975,-0.021288523,,,,,
1.484530752,-0.015619712,1.469905795,-0.015691743,1.46944719,-0.016326308,1.482819161,-0.017421221,1.556671763,-0.00588148,1.55848307,-0.005731617,1.605016131,-0.001744348,1.522430573,-0.012265267,1.468195878,-0.02046763,1.462336305,-0.020565024,,,,,
1.470982136,-0.015090911,1.4648359,-0.014957571,1.464276749,-0.015587198,1.469338056,-0.017077476,1.544661034,-0.007641943,1.547448343,-0.007320196,1.583832109,-0.003111253,1.51186822,-0.014564021,1.46172208,-0.019722631,1.457333061,-0.019671398,,,,,
1.465912515,-0.014380489,1.459766005,-0.01397041,1.459106308,-0.014573449,1.463904086,-0.016325132,1.533851379,-0.009495909,1.536413617,-0.009189202,1.566172548,-0.004827546,1.501305868,-0.016798175,1.455248283,-0.018445276,1.452329816,-0.018450636,,,,,
1.460842895,-0.013427161,1.455203099,-0.012878586,1.454452912,-0.013439204,1.458470117,-0.01525597,1.523041724,-0.011552873,1.526482363,-0.011082568,1.551695448,-0.006735172,1.490186748,-0.018763317,1.449656928,-0.016919478,1.447826896,-0.017085231,,,,,
1.456280236,-0.012374181,1.451096484,-0.011757119,1.450264855,-0.012265881,1.453579545,-0.014036992,1.512232068,-0.013694865,1.516551109,-0.013102152,1.539556696,-0.008720025,1.479067629,-0.0198998,1.445004542,-0.0153812,1.443774268,-0.015669614,,,,,
1.452173843,-0.011293759,1.44743373,-0.010670385,1.446560848,-0.011132655,1.449227863,-0.012777098,1.501422413,-0.015713046,1.506619855,-0.015116521,1.528631819,-0.010789434,1.46794851,-0.019745369,1.441071979,-0.013927692,1.440126903,-0.014274563,,,,,
1.448516019,-0.01024899,1.444190066,-0.009660835,1.443283733,-0.010078039,1.445489021,-0.011587527,1.490190588,-0.017353593,1.494001431,-0.017344948,1.51879943,-0.012820357,1.461888019,-0.018986644,1.437677829,-0.012592566,1.436844274,-0.0129484,,,,,
1.445274981,-0.009278739,1.441270768,-0.008733141,1.440344873,-0.009110277,1.442184665,-0.01048067,1.478958763,-0.01810673,1.481383007,-0.018669371,1.50896704,-0.014897009,1.455827527,-0.017774247,1.434677222,-0.011376302,1.433889908,-0.011720491,,,,,
1.442358046,-0.008387771,1.4386434,-0.007896216,1.437699899,-0.008235983,1.439246768,-0.009472572,1.467726938,-0.017559822,1.468764583,-0.018464843,1.499134651,-0.016840908,1.45037684,-0.016310652,1.431976676,-0.010272939,1.431230979,-0.010605511,,,,,
1.439732804,-0.007584467,1.436278769,-0.007151364,1.435319423,-0.007457026,1.436602661,-0.008561719,1.462530814,-0.016790109,1.46298515,-0.017706614,1.488924731,-0.0184479,1.445826218,-0.014842632,1.429546184,-0.009286683,1.428837943,-0.0096076,,,,,
1.437370087,-0.006869923,1.434150601,-0.00649498,1.433176994,-0.00677,1.434222965,-0.007750076,1.457334689,-0.015720937,1.457205718,-0.016561519,1.478714811,-0.019295059,1.441924667,-0.013442677,1.427358741,-0.008414608,1.42668421,-0.008723897,,,,,
1.435243642,-0.006240545,1.432022433,-0.005863244,1.431034565,-0.006108307,1.432081238,-0.007034125,1.452658177,-0.014515412,1.45200423,-0.015214765,1.468504891,-0.019038849,1.438555675,-0.012158162,1.425390043,-0.007649491,1.424530478,-0.007869367,,,,,
1.433117196,-0.005635096,1.430107081,-0.005315269,1.429106379,-0.00553402,1.429939512,-0.006344458,1.448449316,-0.013261813,1.447540431,-0.013847068,1.462599182,-0.018297007,1.435563037,-0.010984026,1.423421345,-0.006914878,1.422592118,-0.007125083,,,,,
1.431203395,-0.00511014,1.42819173,-0.004794873,1.427178193,-0.004988399,1.428011958,-0.005745807,1.444709519,-0.012041016,1.443709012,-0.012548246,1.456693474,-0.017138625,1.432869664,-0.009919581,1.421649516,-0.006278716,1.420847595,-0.006479803,,,,,
1.429289594,-0.00461181,1.426467914,-0.004348621,1.425442826,-0.004520366,1.426084404,-0.005176942,1.44140835,-0.010903659,1.440367485,-0.011349419,1.451378336,-0.015753493,1.430445627,-0.008968613,1.419877688,-0.005674555,1.419103071,-0.005866085,,,,,
1.427567174,-0.004184629,1.424744098,-0.003928814,1.423707458,-0.004079973,1.424349605,-0.00468891,1.438447594,-0.009857326,1.437397761,-0.010255206,1.44683918,-0.014340391,1.428263995,-0.008128102,1.418283042,-0.005156258,1.417533,-0.005338824,,,,,
1.425844753,-0.003782904,1.423192663,-0.003571704,1.422145628,-0.003705304,1.422614806,-0.004229631,1.435782913,-0.008910192,1.43472501,-0.009264663,1.442955279,-0.012995584,1.426300525,-0.007390934,1.416688396,-0.004667786,1.415962929,-0.004841051,,,,,
1.424294574,-0.003441276,1.421641229,-0.003237888,1.420583797,-0.003355059,1.421053488,-0.00383885,1.433384701,-0.008064981,1.432319533,-0.008380712,1.43957896,-0.011754178,1.424337056,-0.006683366,1.415093751,-0.004210153,1.414392858,-0.004373817,,,,,
1.422744395,-0.003122023,1.420089794,-0.002927627,1.419021967,-0.003029543,1.419492169,-0.003473495,1.43122631,-0.007318551,1.430154604,-0.007600114,1.436584563,-0.010620942,1.422569933,-0.006070769,1.41190446,-0.003343291,1.411252716,-0.00348704,,,,,
1.421194217,-0.00282538,1.416986925,-0.002345001,1.415898305,-0.002418349,1.41793085,-0.003133897,1.429283757,-0.006664252,1.428206168,-0.006915937,1.433889605,-0.009593541,1.420802811,-0.005489106,1.409034097,-0.002668875,1.408426588,-0.002793932,,,,,
1.418093859,-0.002268403,1.414194343,-0.001892993,1.41308701,-0.001943305,1.414808213,-0.002496275,1.427341205,-0.006036444,1.426257733,-0.006259562,1.431464144,-0.008675663,1.419212401,-0.004990188,1.406163735,-0.002105658,1.40560046,-0.00221177,,,,,
1.415303537,-0.001836452,1.411401761,-0.001527241,1.410275715,-0.001560045,1.411997839,-0.002001815,1.425592908,-0.005493006,1.42450414,-0.005691502,1.429281228,-0.007864413,1.41762199,-0.004520033,1.403293373,-0.001650162,1.402774332,-0.001737697,,,,,
1.412513216,-0.001487088,1.408609179,-0.001234327,1.407604463,-0.001268071,1.409187465,-0.001602064,1.423844612,-0.004977027,1.422750548,-0.005152266,1.427316604,-0.007152925,1.41603158,-0.004079596,1.400423011,-0.001292595,1.399948204,-0.001362571,,,,,
1.409722894,-0.001207324,1.405816597,-0.001006502,1.40493321,-0.00103846,1.406377091,-0.001282354,1.422096315,-0.004490461,1.421172315,-0.004689809,1.42535198,-0.006470042,1.41285076,-0.003245341,1.397552649,-0.001019949,1.397122076,-0.001073965,,,,,
1.406932572,-9.90E-04,1.403024014,-8.34E-04,1.402261957,-8.62E-04,1.403566717,-0.001034242,1.418599721,-0.003560296,1.419594082,-0.004254029,1.423583819,-0.005878839,1.409988021,-0.002587199,1.394682287,-8.18E-04,1.394295948,-8.58E-04,,,,,
1.40414225,-8.25E-04,1.400231432,-7.06E-04,1.399590705,-7.30E-04,1.400756344,-8.47E-04,1.415452786,-0.002830913,1.418015849,-0.003845769,1.421815657,-0.005317525,1.407125283,-0.002046638,1.391811925,-6.72E-04,1.39146982,-7.01E-04,,,,,
1.401351929,-7.03E-04,1.39743885,-6.14E-04,1.396919452,-6.33E-04,1.39794597,-7.09E-04,1.412305852,-0.002219678,1.414859382,-0.003072339,1.420224312,-0.004836084,1.404486401,-0.001641693,1.388941563,-5.70E-04,1.388643692,-5.89E-04,,,,,
1.398561607,-6.14E-04,1.394646268,-5.49E-04,1.3942482,-5.62E-04,1.395135596,-6.10E-04,1.409158918,-0.0017256,1.412018563,-0.002461783,1.418632967,-0.004382424,1.40184752,-0.001317215,1.3860712,-5.00E-04,1.385817564,-5.12E-04,,,,,
1.395771285,-5.51E-04,1.391853686,-5.02E-04,1.391576947,-5.12E-04,1.392325222,-5.40E-04,1.406011983,-0.001339597,1.409177743,-0.001959651,1.417041621,-0.003957463,1.399208638,-0.001063226,1.383200838,-4.52E-04,1.382991436,-4.59E-04,,,,,
1.392980963,-5.06E-04,1.389061104,-4.69E-04,1.388905694,-4.75E-04,1.389514849,-4.92E-04,1.402865049,-0.001048002,1.406498773,-0.001574835,1.413858931,-0.003152488,1.396569757,-8.69E-04,1.380330476,-4.20E-04,1.380165308,-4.23E-04,,,,,
1.390190642,-4.74E-04,1.386268521,-4.46E-04,1.386234442,-4.49E-04,1.386704475,-4.57E-04,1.399718114,-8.35E-04,1.403819804,-0.001267509,1.410994509,-0.002526262,1.393930876,-7.24E-04,1.377460114,-3.97E-04,1.37733918,-3.98E-04,,,,,
1.38740032,-4.51E-04,1.383475939,-4.29E-04,1.383563189,-4.31E-04,1.383894101,-4.33E-04,1.396885873,-6.98E-04,1.401140834,-0.001027864,1.408130087,-0.002003249,1.391291994,-6.17E-04,1.374589752,-3.82E-04,1.374513052,-3.80E-04,,,,,
1.384609998,-4.35E-04,1.380683357,-4.16E-04,1.380891937,-4.17E-04,1.381083727,-4.16E-04,1.394053632,-6.01E-04,1.398461864,-8.45E-04,1.405265666,-0.001580126,1.388653113,-5.41E-04,1.37171939,-3.69E-04,1.371686924,-3.67E-04,,,,,
1.381819676,-4.22E-04,1.377890775,-4.05E-04,1.378220684,-4.05E-04,1.378273354,-4.02E-04,1.391221391,-5.32E-04,1.395782895,-7.09E-04,1.402401244,-0.001247739,1.386014231,-4.87E-04,1.368849028,-3.59E-04,1.368860796,-3.57E-04,,,,,
1.379029355,-4.10E-04,1.372305611,-3.85E-04,1.372878179,-3.85E-04,1.37546298,-3.91E-04,1.38838915,-4.84E-04,1.393103925,-6.10E-04,1.399536822,-9.94E-04,1.38337535,-4.48E-04,1.363108303,-3.42E-04,1.366034668,-3.49E-04,,,,,
1.373448711,-3.91E-04,1.366720446,-3.72E-04,1.367535674,-3.70E-04,1.369842232,-3.72E-04,1.385556909,-4.51E-04,1.390424955,-5.39E-04,1.396672401,-8.06E-04,1.380736468,-4.21E-04,1.357367579,-3.31E-04,1.360382412,-3.35E-04,,,,,
1.367868068,-3.77E-04,1.358915712,-3.56E-04,1.36009216,-3.54E-04,1.364221485,-3.60E-04,1.382724668,-4.27E-04,1.387745986,-4.89E-04,1.393807979,-6.69E-04,1.378097587,-4.03E-04,1.351626855,-3.21E-04,1.354730156,-3.23E-04,,,,,
1.360055285,-3.61E-04,1.351110977,-3.44E-04,1.352648646,-3.42E-04,1.358600737,-3.49E-04,1.379892427,-4.09E-04,1.385067016,-4.53E-04,1.390943557,-5.73E-04,1.375458706,-3.88E-04,1.345886131,-3.13E-04,1.3490779,-3.14E-04,,,,,
1.352242502,-3.49E-04,1.343306242,-3.36E-04,1.345205131,-3.34E-04,1.35297999,-3.40E-04,1.377060186,-3.95E-04,1.382388046,-4.28E-04,1.388079136,-5.07E-04,1.372819824,-3.76E-04,1.334404682,-3.00E-04,1.337773387,-2.99E-04,,,,,
1.344429719,-3.41E-04,1.335501507,-3.29E-04,1.337761617,-3.27E-04,1.341738495,-3.26E-04,1.374227945,-3.84E-04,1.379709077,-4.10E-04,1.385214714,-4.61E-04,1.367542061,-3.57E-04,1.322923234,-2.92E-04,1.327599327,-2.91E-04,,,,,
1.336616937,-3.34E-04,1.327696772,-3.24E-04,1.330318103,-3.22E-04,1.330497,-3.17E-04,1.368563463,-3.66E-04,1.377030107,-3.97E-04,1.382350293,-4.30E-04,1.362264298,-3.44E-04,1.311441785,-2.87E-04,1.317425266,-2.86E-04,,,,,
1.328804154,-3.29E-04,1.319892037,-3.20E-04,1.322874589,-3.12E-04,1.319255505,-3.10E-04,1.362898981,-3.53E-04,1.374351137,-3.86E-04,1.379485871,-4.08E-04,1.356986536,-3.33E-04,1.299960337,-2.83E-04,1.307251205,-2.81E-04,,,,,
1.320991371,-3.25E-04,1.304282568,-3.12E-04,1.315431075,-3.18E-04,1.30801401,-3.06E-04,1.357234499,-3.43E-04,1.368993198,-3.66E-04,1.376621449,-3.93E-04,1.351708773,-3.25E-04,1.288478888,-2.79E-04,1.297077144,-2.78E-04,,,,,
1.305365805,-3.17E-04,1.288673098,-3.07E-04,1.300544047,-3.07E-04,1.296772515,-3.02E-04,1.351570017,-3.34E-04,1.363635259,-3.53E-04,1.373757028,-3.81E-04,1.341153247,-3.10E-04,1.27699744,-2.76E-04,1.286903083,-2.75E-04,,,,,
1.28974024,-3.12E-04,1.273063628,-3.03E-04,1.285657019,-3.04E-04,1.28553102,-2.98E-04,1.345905535,-3.25E-04,1.356131654,-3.37E-04,1.370892606,-3.71E-04,1.330597721,-3.01E-04,1.254034542,-2.71E-04,1.266554962,-2.70E-04,,,,,
1.274114674,-3.07E-04,1.257454159,-2.99E-04,1.270769991,-2.99E-04,1.263048029,-2.92E-04,1.340241053,-3.21E-04,1.348628049,-3.26E-04,1.365163763,-3.53E-04,1.320042196,-2.95E-04,1.231071645,-2.68E-04,1.24620684,-2.66E-04,,,,,
1.258489109,-3.03E-04,1.241844689,-2.95E-04,1.255882963,-2.69E-04,1.240565039,-2.88E-04,1.32891209,-3.12E-04,1.341124445,-3.18E-04,1.359434919,-3.41E-04,1.30948667,-2.90E-04,1.208108748,-2.64E-04,1.225858718,-2.63E-04,,,,,
1.242863543,-2.99E-04,1.210625749,-3.80E-04,1.240995935,-2.92E-04,1.218082049,-2.84E-04,1.318716022,-3.09E-04,1.33362084,-3.12E-04,1.353706076,-3.31E-04,1.298931144,-2.87E-04,1.185145851,-2.61E-04,1.205510597,-2.60E-04,,,,,
1.211612412,-3.85E-04,1.17940681,-2.85E-04,1.211221879,-2.86E-04,1.195599059,-2.80E-04,1.308519954,-3.02E-04,1.326117235,-3.03E-04,1.347977233,-3.23E-04,1.288375618,-2.83E-04,1.139220057,-5.72E-04,1.164814353,-4.64E-04,,,,,
1.180361281,-2.88E-04,1.148187871,-2.79E-04,1.181447823,-2.82E-04,1.150633079,-5.90E-04,1.298323887,-2.93E-04,1.31861363,-3.02E-04,1.336519546,-3.09E-04,1.267264567,-2.78E-04,1.093294263,-2.46E-04,1.12411811,-2.49E-04,,,,,
1.14911015,-2.82E-04,1.085749992,-2.77E-04,1.151673766,-7.89E-05,1.105667099,-2.64E-04,1.277931752,-3.10E-04,1.303606421,-2.95E-04,1.32506186,-3.01E-04,1.246153516,-2.74E-04,1.047368469,-2.29E-04,1.083421867,-2.41E-04,,,,,
1.086607888,-2.78E-04,1.023312113,-2.56E-04,1.12189971,-2.72E-04,1.060701119,-2.53E-04,1.257539617,-2.88E-04,1.290099932,-2.91E-04,1.313604173,-2.96E-04,1.225042464,-2.71E-04,1.000500999,-1.95E-04,1.00202938,-2.55E-04,,,,,
1.024105626,-2.56E-04,1.000500999,-6.22E-04,1.062351598,-2.22E-04,1.000500999,-1.71E-04,1.237147482,-2.85E-04,1.276593444,-2.88E-04,1.302146487,-2.91E-04,1.203931413,-2.67E-04,0,0,1.000500999,-2.55E-04,,,,,
1.000500999,-6.59E-04,0.00E+00,0.00E+00,1.002803486,-3.19E-04,0.00E+00,0.00E+00,1.216755346,-2.81E-04,1.263086955,-2.85E-04,1.2906888,-2.88E-04,1.16170931,-5.04E-04,0,0,0,0,,,,,
0,0.00E+00,0.00E+00,0.00E+00,1.000500999,-2.94E-04,0.00E+00,0.00E+00,1.196363211,-2.79E-04,1.236073978,-2.79E-04,1.279231113,-2.85E-04,1.119487207,-2.54E-04,0,0,0,0,,,,,
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.155578941,-4.83E-04,1.209061001,-2.75E-04,1.25631574,-2.79E-04,1.077265104,-2.44E-04,0,0,0,0,,,,,
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.114794671,-2.65E-04,1.182048024,-2.71E-04,1.233400367,-2.75E-04,1.000500999,-2.59E-04,0,0,0,0,,,,,
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.074010401,0.00E+00,1.155035047,-2.66E-04,1.210484994,-2.72E-04,0,0,0,0,0,0,,,,,
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.000500999,0.00E+00,1.101009093,-8.68E-04,1.187569621,-2.68E-04,0,0,0,0,0,0,,,,,
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.046983139,-2.38E-04,1.141738874,-5.85E-04,0,0,0,0,0,0,,,,,
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.000500999,-2.43E-04,1.095908128,-2.52E-04,0,0,0,0,0,0,,,,,
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.050077382,-2.37E-04,0,0,0,0,0,0,,,,,
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.000500999,-2.04E-04,0,0,0,0,0,0,,,,,
